année,type de zone administrative,nom,population,cog (code officiel géographique),url,dotation globale de fonctionnement,imposition forfaitaire sur les entreprises de réseau - base nette imposée,imposition forfaitaire sur les entreprises de réseau - réductions de bases accordées sur délibérations,imposition forfaitaire sur les entreprises de réseau - taux,imposition forfaitaire sur les entreprises de réseau - produits,cotisation valeur ajoutée des entreprises - base nette imposée,cotisation valeur ajoutée des entreprises - réductions de bases accordées sur délibérations,cotisation valeur ajoutée des entreprises - taux,cotisation valeur ajoutée des entreprises - produits,taxe professionnelle - base nette imposée,taxe professionnelle - réductions de bases accordées sur délibérations,taxe professionnelle - taux,taxe professionnelle - produits,annuité des dettes bancaires et assimilées,encours des dettes bancaires et assimilées,caf nette du remboursement en capital des emprunts,remboursement d'emprunts et dettes assimilées,dépenses d'équipement,fctva,charges financières,= besoin ou capacité de financement de la section d'investissement = e,résultat d'ensemble = r - e,aides à la personne,total des ressources d'investissement budgétaires = c,dépenses d'investissement directes,total des emplois d'investissement = d,taxe foncière sur les propriétés non bâties - base nette imposée,taxe foncière sur les propriétés non bâties - réductions de bases accordées sur délibérations,taxe foncière sur les propriétés non bâties - taux,taxe foncière sur les propriétés non bâties - produits,emprunts bancaires et dettes assimilées,impôts locaux,contributions obligatoires et participations,resultat comptable = a - b = r,total des charges de fonctionnement = b,charges de fonctionnement réelles,produits de fonctionnement réels,total des produits de fonctionnement = a,autres impôts et taxes,subventions d'équipement versées,taxe foncière sur les propriétés bâties - base nette imposée,taxe foncière sur les propriétés bâties - réductions de bases accordées sur délibérations,taxe foncière sur les propriétés bâties - taux,taxe foncière sur les propriétés bâties - produits,achats et charges externes,attributions de péréquation et de compensation,subventions reçues,fiscalité reversée,besoin ou capacité de financement résiduel de la section d'investissement = d - c,capacité d'autofinancement = caf,produits des cessions d'immobilisations,charges de personnel,subventions,subventions et contingents,excédent brut de fonctionnement,solde des opérations pour le compte de tiers,tipce,dotation d'apprentissage et de formation professionnelle,fonds de roulement
2010,region,REGION BRETAGNE,3120288,053,http://alize2.finances.gouv.fr/regions/detail.php?reg=053&exercice=2010,256792000.0,,,,,,,,,,,,,38516000.0,333420000.0,,30813000.0,,14191000.0,10220000.0,-39803000.0,210163000.0,28668000.0,514934000.0,85335000.0,475131000.0,12320000.0,0.0,0.041299999999999996,496000.0,12000000.0,224042000.0,250384000.0,170360000.0,787086000.0,0.0,946720000.0,957446000.0,300921000.0,216541000.0,2823263000.0,6000.0,0.0297,83852000.0,60948000.0,11831000.0,39045000.0,0.0,-39803000.0,,508000.0,123100000.0,189690000.0,475114000.0,,0.0,187955000.0,95273000.0,
2010,region,REGION POITOU-CHARENTES,1739780,054,http://alize2.finances.gouv.fr/regions/detail.php?reg=054&exercice=2010,142261000.0,,,,,,,,,,,,,30361000.0,306756000.0,,23725000.0,,14713000.0,8260000.0,3212000.0,111418000.0,23240000.0,328844000.0,47187000.0,331958000.0,4943000.0,0.0,0.0863,428000.0,38000000.0,119887000.0,46739000.0,114631000.0,480794000.0,0.0,545744000.0,595425000.0,160142000.0,132929000.0,1521199000.0,28000.0,0.0332,50502000.0,40304000.0,9820000.0,38112000.0,0.0,3114000.0,,115000.0,98302000.0,199736000.0,273113000.0,,98000.0,85835000.0,77967000.0,
2010,region,REGION AQUITAINE,3150890,072,http://alize2.finances.gouv.fr/regions/detail.php?reg=072&exercice=2010,268032000.0,,,,,,,,,,,,,49794000.0,306067000.0,,43447000.0,,28451000.0,6530000.0,-36457000.0,346110000.0,38846000.0,840434000.0,139031000.0,793293000.0,12404000.0,0.0,0.0931,1147000.0,65000000.0,281595000.0,263965000.0,309653000.0,825973000.0,0.0,995235000.0,1135626000.0,297692000.0,270033000.0,3203378000.0,495000.0,0.0317,101551000.0,71264000.0,9842000.0,50325000.0,0.0,-47141000.0,,20000.0,129606000.0,143315000.0,452328000.0,,10684000.0,178992000.0,103358000.0,
2010,region,REGION MIDI-PYRENEES,2810559,073,http://alize2.finances.gouv.fr/regions/detail.php?reg=073&exercice=2010,254401000.0,,,,,,,,,,,,,17950000.0,303510000.0,,11950000.0,,31297000.0,6062000.0,-24644000.0,234360000.0,44132000.0,678772000.0,144859000.0,651591000.0,4811000.0,0.0,0.11230000000000001,539000.0,49233000.0,314640000.0,203107000.0,209716000.0,791694000.0,0.0,962021000.0,1001410000.0,270544000.0,285252000.0,2780934000.0,524000.0,0.0472,131257000.0,73926000.0,11345000.0,50678000.0,0.0,-27181000.0,,117000.0,125504000.0,194404000.0,450454000.0,,2537000.0,159511000.0,84944000.0,
2010,region,REGION LIMOUSIN,737001,074,http://alize2.finances.gouv.fr/regions/detail.php?reg=074&exercice=2010,117721000.0,,,,,,,,,,,,,24480000.0,232277000.0,,16831000.0,,5938000.0,9339000.0,-1134000.0,47309000.0,13395000.0,148244000.0,42415000.0,143641000.0,1534000.0,0.0,0.1598,245000.0,20750000.0,68354000.0,113304000.0,46175000.0,306962000.0,0.0,349584000.0,353137000.0,102657000.0,53916000.0,689185000.0,7000.0,0.040999999999999995,28255000.0,25647000.0,4804000.0,12800000.0,0.0,-4603000.0,,8000.0,51802000.0,64258000.0,193601000.0,,3470000.0,72101000.0,23341000.0,
2010,region,REGION RHONE-ALPES,6065959,082,http://alize2.finances.gouv.fr/regions/detail.php?reg=082&exercice=2010,582202000.0,,,,,,,,,,,,,164756000.0,1447115000.0,,130841000.0,,55206000.0,42766000.0,-12789000.0,288549000.0,124968000.0,1417384000.0,240281000.0,1404595000.0,18443000.0,0.0,0.0528,973000.0,220798000.0,475545000.0,741953000.0,275760000.0,1871421000.0,0.0,1941854000.0,2147181000.0,604264000.0,410047000.0,7396611000.0,146000.0,0.0212,156804000.0,112586000.0,8274000.0,55620000.0,0.0,-12789000.0,,209000.0,220437000.0,245046000.0,1124253000.0,,0.0,323494000.0,181645000.0,
2010,region,REGION AUVERGNE,1339247,083,http://alize2.finances.gouv.fr/regions/detail.php?reg=083&exercice=2010,150279000.0,,,,,,,,,,,,,56506000.0,510377000.0,,40873000.0,,14248000.0,16186000.0,4391000.0,149308000.0,9337000.0,359619000.0,81676000.0,362936000.0,3126000.0,0.0,0.1092,343000.0,40000000.0,147806000.0,134333000.0,153699000.0,446870000.0,0.0,523380000.0,600569000.0,160803000.0,103191000.0,1289603000.0,24000.0,0.04769999999999999,61516000.0,32268000.0,5370000.0,32575000.0,0.0,3317000.0,,1456000.0,59817000.0,103550000.0,250430000.0,,1074000.0,99396000.0,52624000.0,
2010,region,REGION LANGUEDOC-ROUSSILLON,2560870,091,http://alize2.finances.gouv.fr/regions/detail.php?reg=091&exercice=2010,231321000.0,,,,,,,,,,,,,39193000.0,593376000.0,,24193000.0,,31765000.0,16233000.0,-45389000.0,221442000.0,31955000.0,703990000.0,190257000.0,658602000.0,10433000.0,0.0,0.0537,558000.0,125000000.0,242941000.0,96033000.0,176053000.0,673010000.0,0.0,841012000.0,849063000.0,237365000.0,161106000.0,2691246000.0,17000.0,0.048600000000000004,130800000.0,107975000.0,9164000.0,19907000.0,0.0,-45389000.0,,3307000.0,108302000.0,246602000.0,379357000.0,,0.0,133815000.0,85594000.0,
2010,region,REGION PROVENCE-ALPES-COTE-D'AZUR,4864015,093,http://alize2.finances.gouv.fr/regions/detail.php?reg=093&exercice=2010,409452000.0,,,,,,,,,,,,,309975000.0,1651497000.0,,262067000.0,,44173000.0,64881000.0,15185000.0,379173000.0,60383000.0,1496781000.0,232183000.0,1523062000.0,26084000.0,0.0,0.0885,2313000.0,292327000.0,418317000.0,270100000.0,394358000.0,1437958000.0,0.0,1569195000.0,1832316000.0,478918000.0,285256000.0,6129538000.0,21000.0,0.0236,144660000.0,131457000.0,10322000.0,56971000.0,0.0,26281000.0,,0.0,193843000.0,474986000.0,814275000.0,,-11095000.0,243734000.0,162325000.0,
2010,region,COLLECTIVITE TERRITORIALE DE CORSE,299209,094,http://alize2.finances.gouv.fr/regions/detail.php?reg=094&exercice=2010,33545000.0,,,,,,,,,,,,,19504000.0,308266000.0,,7775000.0,,16891000.0,11733000.0,-21558000.0,130071000.0,3531000.0,267234000.0,93076000.0,246275000.0,1646000.0,0.0,0.062400000000000004,102000.0,0.0,3263000.0,263322000.0,108512000.0,450790000.0,0.0,518834000.0,559303000.0,170099000.0,65571000.0,308863000.0,1000.0,0.0102,3150000.0,28504000.0,14427000.0,35111000.0,0.0,-20959000.0,,14000.0,49232000.0,38863000.0,308187000.0,,-599000.0,36920000.0,8690000.0,
2011,region,REGION GUADELOUPE,401784,101,http://alize2.finances.gouv.fr/regions/detail.php?reg=101&exercice=2011,15650000.0,,,,2470000.0,,0.0,,8530000.0,,,,,27615000.0,224173000.0,,21780000.0,,10704000.0,5835000.0,-35245000.0,54674000.0,19232000.0,191311000.0,79868000.0,156067000.0,,,,,0.0,11657000.0,22582000.0,19429000.0,236724000.0,184474000.0,251773000.0,256154000.0,162590000.0,46067000.0,,,,,33752000.0,5400000.0,44367000.0,4260000.0,-35245000.0,,339000.0,44673000.0,54937000.0,99150000.0,,0.0,0.0,11550000.0,
2011,region,REGION MARTINIQUE,397693,103,http://alize2.finances.gouv.fr/regions/detail.php?reg=103&exercice=2011,21152000.0,,,,2523000.0,,0.0,,9966000.0,,,,,33000.0,20037000.0,,0.0,,9074000.0,34000.0,82208000.0,-17709000.0,8993000.0,135568000.0,116568000.0,217776000.0,,,,,20000000.0,12710000.0,65161000.0,64499000.0,191535000.0,169600000.0,256034000.0,256034000.0,146858000.0,94709000.0,,,,,18526000.0,5225000.0,36922000.0,4003000.0,82208000.0,,0.0,44090000.0,30834000.0,106825000.0,,0.0,0.0,16603000.0,
2011,region,REGION GUYANE,219266,102,http://alize2.finances.gouv.fr/regions/detail.php?reg=102&exercice=2011,5685000.0,,,,831000.0,,0.0,,3951000.0,,,,,12891000.0,138449000.0,,8325000.0,,4071000.0,4567000.0,-12470000.0,28575000.0,1058000.0,52786000.0,15650000.0,40313000.0,,,,,10000000.0,5298000.0,9120000.0,16105000.0,82882000.0,82882000.0,98987000.0,98987000.0,66135000.0,14393000.0,,,,,18181000.0,2291000.0,24692000.0,-792000.0,-12473000.0,,0.0,19049000.0,28825000.0,40623000.0,,3000.0,0.0,9979000.0,
2011,region,REGION REUNION,808250,104,http://alize2.finances.gouv.fr/regions/detail.php?reg=104&exercice=2011,28230000.0,,,,3334000.0,,0.0,,21575000.0,,,,,148048000.0,350283000.0,,135679000.0,,18283000.0,12479000.0,19089000.0,120005000.0,19025000.0,1651439000.0,180602000.0,1669721000.0,,,,,115294000.0,25394000.0,21612000.0,139094000.0,367118000.0,296227000.0,442607000.0,506212000.0,261985000.0,81370000.0,,,,,30313000.0,6894000.0,1252867000.0,2787000.0,18282000.0,,208000.0,76450000.0,130449000.0,175179000.0,,807000.0,0.0,38823000.0,
2011,region,REGION ILE-DE-FRANCE,11659260,011,http://alize2.finances.gouv.fr/regions/detail.php?reg=011&exercice=2011,734695000.0,,,,120211000.0,,894000.0,,1208792000.0,,,,,577952000.0,3971611000.0,,485000000.0,,119585000.0,135913000.0,-24780000.0,456271000.0,99891000.0,3501361000.0,478528000.0,3478420000.0,,,,,949796000.0,1337428000.0,842569000.0,431491000.0,3093584000.0,2568730000.0,3399221000.0,3525075000.0,1575829000.0,1192136000.0,,,,,188558000.0,12900000.0,246591000.0,-671522000.0,-22941000.0,,175000.0,367674000.0,918641000.0,1874189000.0,,-1839000.0,919376000.0,318536000.0,
2011,region,REGION CHAMPAGNE-ARDENNE,1338004,021,http://alize2.finances.gouv.fr/regions/detail.php?reg=021&exercice=2011,131297000.0,,,,15184000.0,,331000.0,,61772000.0,,,,,36886000.0,408097000.0,,30133000.0,,10121000.0,12042000.0,-8379000.0,97658000.0,25927000.0,257300000.0,46829000.0,268680000.0,,,,,90600000.0,77720000.0,184691000.0,89279000.0,460754000.0,406096000.0,499790000.0,550033000.0,157918000.0,92814000.0,,,,,39468000.0,21758000.0,23017000.0,15840000.0,11381000.0,,11000.0,61526000.0,78285000.0,292830000.0,,-19760000.0,104708000.0,51862000.0,
2011,region,REGION PICARDIE,1906601,022,http://alize2.finances.gouv.fr/regions/detail.php?reg=022&exercice=2011,222007000.0,,,,25501000.0,,166000.0,,81562000.0,,,,,61427000.0,576915000.0,,44721000.0,,16165000.0,17284000.0,-3809000.0,123199000.0,42205000.0,442251000.0,68711000.0,438847000.0,,,,,65000000.0,109018000.0,242983000.0,119390000.0,699914000.0,619500000.0,742294000.0,819304000.0,219735000.0,134297000.0,,,,,52316000.0,37849000.0,58893000.0,27519000.0,-3404000.0,,7000.0,101101000.0,158668000.0,447423000.0,,-405000.0,136076000.0,66358000.0,
2011,region,REGION HAUTE-NORMANDIE,1825667,023,http://alize2.finances.gouv.fr/regions/detail.php?reg=023&exercice=2011,150865000.0,,,,15033000.0,,29000.0,,102245000.0,,,,,25739000.0,259517000.0,,17168000.0,,16920000.0,8630000.0,-48575000.0,220274000.0,33959000.0,391769000.0,92095000.0,342083000.0,,,,,50000000.0,118709000.0,211782000.0,171699000.0,547917000.0,461082000.0,685153000.0,719616000.0,211510000.0,132820000.0,,,,,53018000.0,47821000.0,21045000.0,42862000.0,-49686000.0,,71000.0,99811000.0,49435000.0,298496000.0,,1111000.0,127733000.0,83687000.0,
2011,region,REGION CENTRE,2531588,024,http://alize2.finances.gouv.fr/regions/detail.php?reg=024&exercice=2011,243121000.0,,,,31157000.0,,300000.0,,129020000.0,,,,,61837000.0,584627000.0,,46073000.0,,14928000.0,15911000.0,23088000.0,201545000.0,27447000.0,514697000.0,98390000.0,537784000.0,,,,,75200000.0,161268000.0,270858000.0,224633000.0,759979000.0,636687000.0,873685000.0,984612000.0,274150000.0,224802000.0,,,,,70953000.0,35460000.0,33718000.0,24214000.0,23088000.0,,100000.0,103286000.0,139596000.0,444172000.0,,0.0,175090000.0,93767000.0,
2011,region,REGION BASSE-NORMANDIE,1467425,025,http://alize2.finances.gouv.fr/regions/detail.php?reg=025&exercice=2011,118731000.0,,,,13189000.0,,70000.0,,62000000.0,,,,,35658000.0,267714000.0,,29211000.0,,7085000.0,6734000.0,-34432000.0,69971000.0,19223000.0,250096000.0,37517000.0,216056000.0,,,,,48900000.0,76383000.0,108985000.0,35540000.0,499515000.0,391722000.0,531359000.0,535054000.0,170182000.0,115117000.0,,,,,49484000.0,43329000.0,17350000.0,37783000.0,-34040000.0,,12000.0,68888000.0,133185000.0,266190000.0,,-392000.0,113887000.0,58846000.0,
2011,region,REGION BOURGOGNE,1638588,026,http://alize2.finances.gouv.fr/regions/detail.php?reg=026&exercice=2011,171941000.0,,,,31558000.0,,275000.0,,73521000.0,,,,,60009000.0,501918000.0,,50742000.0,,8076000.0,10460000.0,-10352000.0,94174000.0,21338000.0,445061000.0,84806000.0,444200000.0,,,,,96040000.0,106673000.0,274529000.0,83822000.0,587320000.0,498515000.0,601011000.0,671142000.0,195909000.0,126319000.0,,,,,47781000.0,19972000.0,24302000.0,12168000.0,-862000.0,,28000.0,76403000.0,62695000.0,363368000.0,,-9491000.0,123529000.0,59639000.0,
2011,region,REGION NORD-PAS-DE-CALAIS (NPDC),4024490,031,http://alize2.finances.gouv.fr/regions/detail.php?reg=031&exercice=2011,359737000.0,,,,32772000.0,,0.0,,186493000.0,,,,,133860000.0,1836871000.0,,100131000.0,,30110000.0,45381000.0,60367000.0,147089000.0,74844000.0,986994000.0,229783000.0,1047361000.0,,,,,230000000.0,223466000.0,345150000.0,207456000.0,1313230000.0,1157186000.0,1490784000.0,1520687000.0,448627000.0,383188000.0,,,,,143979000.0,107004000.0,66792000.0,91053000.0,60367000.0,,1070000.0,231696000.0,303337000.0,734785000.0,,0.0,278059000.0,159588000.0,
2011,region,REGION LORRAINE,2346361,041,http://alize2.finances.gouv.fr/regions/detail.php?reg=041&exercice=2011,217786000.0,,,,23769000.0,,378000.0,,97633000.0,,,,,58170000.0,700610000.0,,37471000.0,,14772000.0,23492000.0,3547000.0,140629000.0,32075000.0,390619000.0,62143000.0,385157000.0,,,,,65000000.0,122486000.0,304892000.0,144175000.0,764063000.0,664389000.0,812743000.0,908239000.0,288571000.0,144571000.0,,,,,76149000.0,30697000.0,33164000.0,24946000.0,-5463000.0,,230000.0,118526000.0,103210000.0,445240000.0,,9010000.0,180061000.0,83651000.0,
2011,region,REGION ALSACE,1837087,042,http://alize2.finances.gouv.fr/regions/detail.php?reg=042&exercice=2011,189288000.0,,,,16949000.0,,143000.0,,111082000.0,,,,,69375000.0,825976000.0,,48998000.0,,12671000.0,24115000.0,18258000.0,108663000.0,18233000.0,403456000.0,54499000.0,421714000.0,,,,,67000000.0,130212000.0,265222000.0,126922000.0,601363000.0,504764000.0,633675000.0,728285000.0,196633000.0,129799000.0,,,,,46044000.0,8812000.0,25105000.0,5971000.0,18258000.0,,18000.0,66068000.0,80967000.0,368411000.0,,0.0,119177000.0,63286000.0,
2011,region,REGION FRANCHE-COMTE,1163931,043,http://alize2.finances.gouv.fr/regions/detail.php?reg=043&exercice=2011,116935000.0,,,,10812000.0,,221000.0,,53484000.0,,,,,19913000.0,210115000.0,,14350000.0,,7803000.0,5712000.0,-19035000.0,106452000.0,16133000.0,269888000.0,41995000.0,250772000.0,,,,,24000000.0,64839000.0,119417000.0,87416000.0,391360000.0,322793000.0,419457000.0,478776000.0,122369000.0,93976000.0,,,,,29853000.0,26410000.0,18313000.0,22887000.0,-19117000.0,,4000.0,64992000.0,84089000.0,222223000.0,,81000.0,74063000.0,45325000.0,
2011,region,REGION PAYS-DE-LA-LOIRE,3510170,052,http://alize2.finances.gouv.fr/regions/detail.php?reg=052&exercice=2011,263138000.0,,,,32293000.0,,37000.0,,179998000.0,,,,,128066000.0,918890000.0,,103068000.0,,15168000.0,27282000.0,2173000.0,306360000.0,44606000.0,819685000.0,97584000.0,817979000.0,,,,,94089000.0,216184000.0,287519000.0,308533000.0,898920000.0,726796000.0,1042586000.0,1207453000.0,321675000.0,303003000.0,,,,,125416000.0,27152000.0,48683000.0,15620000.0,-1706000.0,,3000.0,118319000.0,114065000.0,453096000.0,,3879000.0,182768000.0,141434000.0,
2011,region,REGION BRETAGNE,3149701,053,http://alize2.finances.gouv.fr/regions/detail.php?reg=053&exercice=2011,259325000.0,,,,27937000.0,,53000.0,,139879000.0,,,,,39581000.0,309786000.0,,32215000.0,,11196000.0,9384000.0,-21173000.0,187361000.0,30751000.0,522919000.0,79129000.0,501746000.0,,,,,9000000.0,170516000.0,256581000.0,166188000.0,828588000.0,700315000.0,983614000.0,994776000.0,333615000.0,226244000.0,,,,,63409000.0,38303000.0,42162000.0,26433000.0,-21173000.0,,141000.0,128773000.0,204266000.0,498272000.0,,0.0,217246000.0,87372000.0,
2011,region,REGION POITOU-CHARENTES,1752708,054,http://alize2.finances.gouv.fr/regions/detail.php?reg=054&exercice=2011,144522000.0,,,,18081000.0,,81000.0,,72495000.0,,,,,32571000.0,302402000.0,,24365000.0,,12116000.0,10592000.0,-45817000.0,121536000.0,23233000.0,368536000.0,42859000.0,322061000.0,,,,,20000000.0,91532000.0,50753000.0,75719000.0,522743000.0,449381000.0,533811000.0,598462000.0,155737000.0,111068000.0,,,,,46986000.0,21699000.0,55208000.0,12112000.0,-46475000.0,,509000.0,98078000.0,213239000.0,293063000.0,,657000.0,82375000.0,77211000.0,
2011,region,REGION AQUITAINE,3177625,072,http://alize2.finances.gouv.fr/regions/detail.php?reg=072&exercice=2011,271002000.0,,,,29820000.0,,18000.0,,147252000.0,,,,,50812000.0,369348000.0,,42719000.0,,22548000.0,8343000.0,30829000.0,298807000.0,38584000.0,917711000.0,163017000.0,927090000.0,,,,,106000000.0,179808000.0,271744000.0,329636000.0,883121000.0,698408000.0,1053025000.0,1212757000.0,345745000.0,327629000.0,,,,,83998000.0,56255000.0,58499000.0,46183000.0,9379000.0,,2492000.0,134369000.0,151790000.0,471179000.0,,21451000.0,207575000.0,102805000.0,
2011,region,REGION MIDI-PYRENEES,2838228,073,http://alize2.finances.gouv.fr/regions/detail.php?reg=073&exercice=2011,258118000.0,,,,27247000.0,,371000.0,,134863000.0,,,,,18070000.0,333132000.0,,11177000.0,,30134000.0,6922000.0,-144491000.0,307894000.0,43811000.0,714587000.0,71260000.0,561161000.0,,,,,42751000.0,166770000.0,214248000.0,163403000.0,825877000.0,673340000.0,952056000.0,989280000.0,268046000.0,252046000.0,,,,,80396000.0,76779000.0,51524000.0,65030000.0,-153427000.0,,712000.0,127810000.0,190228000.0,457120000.0,,8936000.0,157514000.0,78829000.0,
2011,region,REGION LIMOUSIN,740743,074,http://alize2.finances.gouv.fr/regions/detail.php?reg=074&exercice=2011,120394000.0,,,,8246000.0,,116000.0,,26476000.0,,,,,25698000.0,245330000.0,,17554000.0,,5882000.0,9202000.0,-5046000.0,55278000.0,12780000.0,172726000.0,31827000.0,167654000.0,,,,,30607000.0,34791000.0,101139000.0,50231000.0,317449000.0,283185000.0,362342000.0,367680000.0,109546000.0,50363000.0,,,,,37339000.0,22196000.0,10412000.0,16726000.0,-5071000.0,,1000.0,53267000.0,66100000.0,182378000.0,,25000.0,79794000.0,25263000.0,
2011,region,REGION RHONE-ALPES,6117229,082,http://alize2.finances.gouv.fr/regions/detail.php?reg=082&exercice=2011,581503000.0,,,,67976000.0,,423000.0,,380404000.0,,,,,146883000.0,1469455000.0,,109279000.0,,50264000.0,46157000.0,-1448000.0,267189000.0,122948000.0,1221016000.0,199740000.0,1219568000.0,,,,,131619000.0,453363000.0,644915000.0,265741000.0,1935858000.0,1539832000.0,1969303000.0,2201599000.0,593325000.0,369647000.0,,,,,125097000.0,19029000.0,56794000.0,10910000.0,-1448000.0,,507000.0,226583000.0,358516000.0,1139037000.0,,0.0,316398000.0,190589000.0,
2011,region,REGION AUVERGNE,1341863,083,http://alize2.finances.gouv.fr/regions/detail.php?reg=083&exercice=2011,143838000.0,,,,12928000.0,,6000.0,,56888000.0,,,,,64550000.0,503848000.0,,45132000.0,,11925000.0,20042000.0,-2489000.0,130610000.0,15001000.0,344534000.0,97852000.0,337961000.0,,,,,41602000.0,70918000.0,138066000.0,128120000.0,459988000.0,377764000.0,515176000.0,588108000.0,155885000.0,108639000.0,,,,,36020000.0,35666000.0,32459000.0,30114000.0,-6573000.0,,808000.0,61560000.0,100209000.0,256781000.0,,4083000.0,94047000.0,48568000.0,
2011,region,REGION LANGUEDOC-ROUSSILLON,2581718,091,http://alize2.finances.gouv.fr/regions/detail.php?reg=091&exercice=2011,234584000.0,,,,24843000.0,,26000.0,,96369000.0,,,,,121260000.0,688598000.0,,104028000.0,,26874000.0,18772000.0,-14216000.0,165760000.0,30188000.0,814696000.0,213409000.0,800479000.0,,,,,199250000.0,123549000.0,98787000.0,151544000.0,742385000.0,639452000.0,859189000.0,893929000.0,254789000.0,164606000.0,,,,,122956000.0,68386000.0,30585000.0,58747000.0,-14216000.0,,20000.0,109959000.0,252973000.0,386936000.0,,0.0,133892000.0,83277000.0,
2011,region,REGION PROVENCE-ALPES-COTE-D'AZUR,4882913,093,http://alize2.finances.gouv.fr/regions/detail.php?reg=093&exercice=2011,408961000.0,,,,45255000.0,,180000.0,,230582000.0,,,,,222811000.0,1708698000.0,,172090000.0,,40633000.0,67419000.0,-49328000.0,430016000.0,40718000.0,1187670000.0,214741000.0,1138563000.0,,,,,229283000.0,285239000.0,291175000.0,380688000.0,1495143000.0,1252202000.0,1635766000.0,1875831000.0,540965000.0,280823000.0,,,,,141503000.0,77504000.0,35024000.0,66608000.0,-49107000.0,,0.0,205751000.0,484776000.0,828339000.0,,-221000.0,264531000.0,165327000.0,
2011,region,COLLECTIVITE TERRITORIALE DE CORSE,302966,094,http://alize2.finances.gouv.fr/regions/detail.php?reg=094&exercice=2011,36274000.0,,,,2636000.0,,0.0,,10274000.0,,,,,21584000.0,300121000.0,,8145000.0,,13306000.0,13439000.0,41390000.0,70000000.0,1661000.0,349661000.0,83401000.0,390847000.0,,,,,0.0,12928000.0,263500000.0,111390000.0,457330000.0,406763000.0,526076000.0,568719000.0,179936000.0,97518000.0,,,,,29250000.0,3088000.0,50880000.0,1660000.0,41187000.0,,136000.0,52968000.0,42038000.0,309549000.0,,203000.0,33289000.0,8761000.0,
2012,region,REGION GUADELOUPE,401554,101,http://alize2.finances.gouv.fr/regions/detail.php?reg=101&exercice=2012,15650000.0,,,,2520000.0,,0.0,,9803000.0,,,,,27478000.0,223081000.0,,21091000.0,,9534000.0,6387000.0,30732000.0,-2206000.0,17053000.0,149825000.0,86391000.0,180557000.0,,,,,20000000.0,11593000.0,20357000.0,28526000.0,237618000.0,185976000.0,253023000.0,266143000.0,155858000.0,57887000.0,,,,,35672000.0,5277000.0,41654000.0,4231000.0,30732000.0,,23000.0,45942000.0,54724000.0,96609000.0,,0.0,0.0,12716000.0,
2012,region,REGION MARTINIQUE,396404,103,http://alize2.finances.gouv.fr/regions/detail.php?reg=103&exercice=2012,21152000.0,,,,2559000.0,,0.0,,10980000.0,,,,,3605000.0,111275000.0,,1333000.0,,12177000.0,2272000.0,-90062000.0,138481000.0,14619000.0,315490000.0,100514000.0,225428000.0,,,,,92572000.0,12787000.0,64792000.0,48419000.0,193010000.0,182205000.0,238445000.0,241430000.0,141070000.0,84315000.0,,,,,19980000.0,6176000.0,71596000.0,3971000.0,-90062000.0,,0.0,50902000.0,25463000.0,106748000.0,,0.0,0.0,16550000.0,
2012,region,REGIONION GUYANE,224469,102,http://alize2.finances.gouv.fr/regions/detail.php?reg=102&exercice=2012,5685000.0,,,,847000.0,,0.0,,4134000.0,,,,,14518000.0,128853000.0,,9117000.0,,2284000.0,5401000.0,10597000.0,-5427000.0,1167000.0,42946000.0,22672000.0,53543000.0,,,,,4000.0,5200000.0,9777000.0,5170000.0,99949000.0,91731000.0,100973000.0,105119000.0,62197000.0,13966000.0,,,,,20891000.0,2386000.0,18185000.0,2220000.0,10597000.0,,56000.0,20751000.0,31472000.0,44346000.0,,0.0,0.0,1812000.0,
2012,region,REGION REUNION,816364,104,http://alize2.finances.gouv.fr/regions/detail.php?reg=104&exercice=2012,28230000.0,,,,3413000.0,,1000.0,,22492000.0,,,,,321845000.0,328375000.0,,311386000.0,,18277000.0,11370000.0,46433000.0,123843000.0,38861000.0,773551000.0,181369000.0,817699000.0,,,,,291529000.0,22985000.0,21367000.0,170276000.0,416598000.0,365656000.0,498974000.0,586874000.0,269637000.0,77336000.0,,,,,36450000.0,9896000.0,111099000.0,2835000.0,44147000.0,,4065000.0,91906000.0,138641000.0,203509000.0,,2286000.0,0.0,38117000.0,
2012,region,REGION ILE-DE-FRANCE,11728240,011,http://alize2.finances.gouv.fr/regions/detail.php?reg=011&exercice=2012,734695000.0,,,,119134000.0,,626000.0,,1240517000.0,,,,,398871000.0,4331618000.0,,284993000.0,,105237000.0,153642000.0,-133040000.0,433448000.0,96796000.0,2961297000.0,346695000.0,2828155000.0,,,,,645000000.0,1364690000.0,939658000.0,300408000.0,3265873000.0,2666514000.0,3413360000.0,3566281000.0,1562467000.0,1274229000.0,,,,,195721000.0,11906000.0,312098000.0,-669952000.0,-133141000.0,,1099000.0,383694000.0,882078000.0,1931504000.0,,102000.0,915825000.0,323693000.0,
2012,region,REGION CHAMPAGNE-ARDENNE,1337953,021,http://alize2.finances.gouv.fr/regions/detail.php?reg=021&exercice=2012,131297000.0,,,,15186000.0,,340000.0,,63942000.0,,,,,46706000.0,437534000.0,,40563000.0,,10322000.0,12048000.0,-28669000.0,103246000.0,32228000.0,327596000.0,48308000.0,298860000.0,,,,,70000000.0,79589000.0,190155000.0,74577000.0,482182000.0,418620000.0,499031000.0,556759000.0,160819000.0,81204000.0,,,,,44995000.0,21067000.0,21415000.0,15789000.0,-28735000.0,,121000.0,63801000.0,71363000.0,297711000.0,,66000.0,106312000.0,51788000.0,
